Date,NDataTimes,MeanWL,MinWL,MaxWL,MeanQin,MinQin,MaxQin,MeanSeaLevel,MinSeaLevel,MaxSeaLevel,MeanWaveHs,MinWaveHs,MaxWaveHs,MeanHsOffshore,MinHsOffshore,MaxHsOffshore,MeanWaveTs,MinWaveTs,MaxWaveTs,MeanWavePower,MinWavePower,MaxWavePower,MeanEAngle_Offshore,MinEAngle_Offshore,MaxEAngle_Offshore,MeanLST,MinLST,MaxLST,MeanRunup1,MinRunup1,MaxRunup1,MeanRunup2,MinRunup2,MaxRunup2,MeanR_high1,MinR_high1,MaxR_high1,MeanR_high2,MinR_high2,MaxR_high2,MeanQout,MinQout,MaxQout,MeanVolume,MinVolume,MaxVolume
18/12/2015,97,1.85001030927835,1.667,2.091,47.5588242268041,46.0564,48.5016,0.17688320438987,-0.554933516059469,1.00541976074697,1.0401030927835,0.92,1.26,1.10622704517871,0.923550919304107,1.37497964726248,4.79896907216495,3.2,5.94,3795.59683145407,2299.66535252494,5772.72007588825,9.76704250135597,7.42596978890349,14.3354520409686,0.000363551653267853,0.000285284923659977,0.000544143022968584,0.703715436376133,0.429298622994328,0.909472998062284,0.948313887766613,0.522129918584289,1.3506375431246,0.880598640766004,0.175200096479352,1.8128373885392,1.12519709215648,0.37323719831189,2.08636625046877,47.5061380799077,40.513459158096,50.2996207170998,196320.916780696,172230.706872266,228821.642587679
19/12/2015,97,1.71217525773196,1.62,1.893,43.055562371134,40.6738,46.0564,0.104492923165708,-0.651385761255303,0.909059415922123,0.954587628865979,0.87,1.19,0.974220108001187,0.878078768141676,1.19710058205,3.715,3.1,4.66,2637.01681608946,2149.75554161114,3311.97528190185,14.7980822205968,5.288498901656,19.5451880254842,0.00051582562587107,0.000257723087112955,0.000660232182060354,0.507193767989806,0.427676351291998,0.628877559062178,0.63555363168312,0.516492940235053,0.787002632044788,0.611686691155514,-0.206447982437666,1.53513405775287,0.740046554848828,-0.102236920200148,1.69240747837815,43.3300007639316,38.7751452555014,47.0388518887404,178113.225556411,166220.082016905,201863.981394812
20/12/2015,97,1.59236082474227,1.521,1.717,38.8864969072165,36.784,40.6738,0.123397838026274,-0.657342309058831,0.954532707869149,0.894999999999999,0.71,1.19,0.904356084939086,0.713122921695489,1.19865266196908,3.4848969072165,3.2,3.82,2102.81497450513,1372.20972478847,3355.45379921589,-2.96079425086025,-11.8275953630353,5.288498901656,-4.98598784710622e-05,-0.000300682347776641,0.000257723087112955,0.460664245269106,0.379639260594233,0.518299111132294,0.556647565093431,0.408203912018831,0.713659434115601,0.584062083295379,-0.246482874492843,1.43602990172397,0.680045403119705,-0.216651375358395,1.51814781579206,39.0772894795131,35.3147623722505,41.8580831753416,162743.718650139,153731.356178196,178682.567825213
21/12/2015,97,1.49388659793814,1.413,1.593,34.9654020618557,32.5582,36.784,0.123595089124092,-0.664380088231339,0.948400900193689,0.682886597938145,0.6,0.75,0.683452451183404,0.601172066205097,0.750308536268577,2.77541237113402,2.5,3.2,1090.17741709114,982.735957900005,1428.67870965713,-19.9734373219379,-25.121658527311,-5.76362835645038,-0.000448280561155627,-0.000592128151477805,-0.000137166207112842,0.321434012457238,0.292928675130356,0.379639260594233,0.334235714754392,0.302047085936142,0.408589768255498,0.44502910158133,-0.371451413100983,1.27899245774508,0.457830803878484,-0.359761803495194,1.29483536964306,35.1293438779982,31.4652590427042,37.397982843155,150384.661020214,140375.710592338,162790.921092976
22/12/2015,97,1.44853608247423,1.358,1.649,31.2684242268041,30.92225,32.5582,0.160672690042173,-0.707177532204809,0.986406367518962,0.793505154639175,0.72,0.98,0.839245244838245,0.720240500117694,0.98237523754008,4.45092783505154,2.71,5.71,1952.77460125852,1055.63077580868,2627.67366875971,16.3933060621586,-5.76362835645038,28.4500321916712,0.000377495201654652,-0.000137166207112842,0.000759118597396271,0.572925373982229,0.32318367914665,0.756726189199929,0.667956453855249,0.344837577709437,0.903665541379087,0.733598064024401,-0.0465523104116833,1.71062898518001,0.828629143897422,0.0422463683445777,1.85563685694938,31.3042179293262,26.846199095018,34.0576663051993,144814.917951737,133686.425361184,169922.563817401
23/12/2015,97,1.49816494845361,1.406,1.662,32.157943814433,31.068,32.7406,0.219302890821245,-0.643874211344362,1.04953278663142,1.33257731958763,0.98,1.46,1.39984086493569,0.98237523754008,1.55077550596143,4.36288659793814,3.09,5.95,6546.45563000339,2627.67366875971,8457.09054147794,21.5998536339976,16.2849955128027,27.4645147636995,0.00132622695470733,0.000759118597396271,0.00165396502851104,0.720157485669656,0.427983499031804,1.02671966733861,1.0988937201806,0.536294869654414,1.61416261545876,0.939460376490901,0.041049664929542,1.832398714111,1.31819661100185,0.311574812173717,2.30626795487503,32.0954117472444,28.1236700293357,34.3150244656501,150944.996884795,139520.034731671,171588.784132514
24/12/2015,97,1.63923711340206,1.298,2.079,30.8383768041237,29.7788,31.6872,0.24648613567485,-0.717405787330149,1.17147435500308,1.22716494845361,1.14,1.38,1.36732075280377,1.26901694809357,1.53554505150815,6.3551030927835,5.22,7.02,6484.413099215,5478.96040265851,8457.09054147794,27.8415555081383,22.7174640247521,30.3343492390812,0.00116515044273215,0.000937100599526905,0.00151234937979942,1.04692830972239,0.823822461053001,1.13479484735415,1.53080640497529,1.21208807092497,1.61978807220841,1.29341444539724,0.281855192120048,2.1942504867938,1.77729254065014,0.717977234494498,2.76094951287135,31.0479323357851,18.3347549219548,35.3030439675823,169259.102592696,126479.653664356,227159.966022124
25/12/2015,97,1.45319587628866,1.25,1.693,29.1248896907217,28.063,29.7788,0.182719644136767,-0.799527992804768,1.12740244182184,1.17649484536082,1.05,1.31,1.24498252822788,1.11051556375538,1.37224504022445,4.63639175257732,3.92,5.48,5331.59110154707,4233.46624624985,6532.63714847258,21.4675150635637,18.9980009132555,25.13024086514,0.00105839369205628,0.000911876675976076,0.00122737442337548,0.711111941822534,0.576848977677343,0.834643458774246,1.01883081461918,0.787400726134138,1.21208807092497,0.893831585959302,-0.187864975813464,1.83724818674253,1.20155045875595,0.0279505831020855,2.19650782052072,29.1508467005214,19.6196503274275,32.4879113449411,145554.714117947,120784.679608357,175578.272135822
26/12/2015,97,1.35236082474227,1.204,1.65,27.5127613402062,26.05,28.063,0.155575627960637,-0.77175443577732,1.07864484169955,1.2759793814433,1.04,1.79,1.29977281612358,1.04902222348473,1.87045178291122,3.68659793814433,3.32,4.32,4735.2849347541,3237.82609913659,8733.08095110088,12.3454624980948,-0.533416532535178,20.3953135992274,0.000615025233727494,-4.33632930506259e-05,0.00103386928401353,0.585262009582401,0.488523550865198,0.823638150485851,0.855816314614918,0.641251721127523,1.42757199691302,0.740837637543038,-0.149946087093806,1.62191610983473,1.01139194257556,-0.000463361926496431,1.82349664125251,27.6356628832408,21.4015375725166,31.8061310637356,133179.480444012,115387.60697995,170050.59208238
27/12/2015,97,1.25823711340206,1.153,1.508,25.7229907216495,24.7948,26.156,0.150238797427261,-0.752679988055122,1.06137505168395,1.40871134020619,1.12,1.82,1.45018551172759,1.13362759913061,1.90734542806423,3.91778350515464,3.48,4.44,5403.1137150223,3161.53066759608,9155.75525340734,-10.0024650659542,-16.1960987855172,-0.533416532535178,-0.000531664443189627,-0.00102380240808415,-4.33632930506259e-05,0.660207425131202,0.524774057324505,0.851371354232765,1.01869185321886,0.708264458193871,1.48800322669583,0.810446222558463,-0.0974338171734571,1.84099218819063,1.16893065064613,0.198925612414893,2.36791871690168,25.7907674747946,20.1425296303286,28.9613875109725,121894.902282122,109475.236525161,152108.772732943
28/12/2015,97,1.23975257731959,1.128,1.463,24.5077613402062,23.6596,25.0498,0.113975564613488,-0.755689664785604,0.977488813412941,1.17515463917526,0.99,1.46,1.2343857768597,1.07224680048621,1.49520440858804,4.54314432989691,3.85,5.54,4325.22314394533,3283.50489795139,5889.69717910702,-11.3541322794992,-16.5453931023807,-5.42070502514424,-0.00053853648120985,-0.00104911939542189,-0.000212727319782646,0.695538613302836,0.614890159984125,0.809760136845271,0.978667174574942,0.867639446561249,1.15393398944172,0.809514177916325,-0.0990726802274283,1.60494703469992,1.09264273918843,0.2623133257419,1.89618375031514,24.4984974260251,18.7012125628024,27.9832445374148,119746.438918212,106605.060833311,146523.425390904
29/12/2015,97,1.6220206185567,1.11,2.481,23.41615,22.1594,23.815,0.154882736903199,-0.692990367572149,0.970737844119698,1.98036082474227,1.24,2.22,2.1642960762644,1.3275415015229,2.43197241877249,6.19335051546392,4.92,6.89,16614.3302864842,5889.69717910702,20343.7959395692,-3.56562864576406,-5.42070502514424,-0.51774800948611,-0.000315639698678341,-0.00045801207265764,-5.60230490898569e-05,1.28603596291206,0.78140796977903,1.45543413194412,2.38526015602346,1.15393398944172,2.78013479312999,1.44091869981526,0.145570944656596,2.38126702905225,2.54014289292665,0.55406875835464,3.50944752046175,22.6926817734465,7.55494858193247,34.3708032933808,168418.24388869,104550.161570948,285451.338982613
30/12/2015,97,1.78541237113402,1.269,2.434,21.9852824742268,21.4146,22.334,0.151345630460522,-0.548885880160307,0.972778500196457,1.7940206185567,1.66,2.11,1.95883619978626,1.81595265017635,2.30610327816629,5.78582474226804,4.74,6.23,12912.3731265658,11008.5013849773,17849.9306302641,1.55645689671519,-0.51774800948611,2.45912221837585,0.000125029493514697,-5.60230490898569e-05,0.000204067237801427,1.12986509277438,0.896999557252472,1.22674351989232,2.00164521897131,1.57517276725249,2.34268746629227,1.2812107232349,0.579594999144874,2.09232137993409,2.15299084943183,1.37081651708446,2.94230595364146,21.7047142365582,-5.23837277704785,31.2338654107324,188923.184846285,123031.316337815,278312.866679701
31/12/2015,97,1.95225773195876,1.681,2.396,21.4983855670103,21.0124,21.77615,0.102943632695358,-0.564179998261081,0.861905667368001,1.53365979381443,1.24,1.83,1.609078869155,1.27568500777074,1.92310973915785,4.43840206185567,4.02,4.74,8379.67014839659,5178.12699287781,11466.2421295405,0.663888613385776,-0.885618275370851,2.01064505038095,6.47778022425281e-05,-5.23192799586911e-05,0.000185182691548843,0.775970413390961,0.628253448925441,0.896999557252472,1.26654763017739,0.908272685673267,1.57517276725249,0.878914046086319,0.210165512130975,1.68682520574191,1.36949126287275,0.627641994323535,2.257939043734,21.4199474664772,9.44645215143006,26.3587267786668,210430.166595214,174031.248295595,272611.784360501
01/01/2016,97,1.76031958762886,1.645,1.997,20.8016809278351,20.048,21.082,0.0559455941996671,-0.572093765401085,0.758817209531119,1.02350515463918,0.91,1.24,1.06468229557514,0.93735524563707,1.27568500777074,4.34716494845361,3.98,6,3655.2819411198,2865.14728260251,5178.12699287781,-2.59575218295059,-5.5796955059603,-0.833475581852958,-0.000100036048198904,-0.000151450769084706,-4.78099539578127e-05,0.616601849588042,0.537632429940767,0.846756785865397,0.813660642702943,0.671481987038993,1.06939803416998,0.672547443787709,-0.0270259533149195,1.37658926910719,0.86960623690261,0.104749906892247,1.59175473290522,21.3012765573028,18.8329455353817,23.2182359219336,184428.703820239,169410.688347477,215905.606705466
02/01/2016,97,1.61051546391753,1.573,1.669,20.8124855670103,19.994,22.14,0.116062869326392,-0.467623274098099,0.771437442772439,0.839020618556701,0.75,1.01,0.877801955204454,0.769365960065023,1.01065839522467,4.30144329896907,2.72,6.05,2259.71299159702,1741.4351861323,3117.981754832,-0.956055919122843,-6.20366994950916,20.6376059898346,3.47421230099562e-07,-0.000152813484517026,0.000772911810060602,0.559567450788687,0.358103016786972,0.846756785865397,0.670935833140646,0.406709656245654,1.06939803416998,0.675630320115079,-0.0670152264145277,1.34726478587828,0.786998702467037,-0.0186986145658216,1.46112624532329,20.8608900981681,19.5913899949222,21.8502770915564,165021.774486495,160261.987187926,172487.642186646
03/01/2016,97,1.7390412371134,1.612,2.3,31.8644206185567,22.095,82.4794,0.178542766337224,-0.44064522145056,0.80433760320112,1.06850515463918,0.88,1.2,1.14033631737976,0.883625662020736,1.33855966126193,4.5269587628866,2.8,5.82,3775.38797256979,1971.1124248053,5336.83660719469,24.6325043562715,19.783779488674,29.0245717343508,0.000918429460604872,0.000657878684693021,0.00113312804404785,0.684823933865721,0.395670085830888,0.945056805776423,0.94617651942305,0.484422397787801,1.37634868996397,0.863366700202945,0.0933292296806954,1.64749978104776,1.12471928576027,0.173012949209493,2.07489108551776,30.7819545600984,21.5724112739797,74.161718284076,181771.239576261,165202.226390406,258471.749990567
04/01/2016,97,2.04241237113402,1.689,2.537,73.6766180412371,61.4516,88.33555,0.14757758394026,-0.483848590551681,0.750495569762852,1.08427835051546,0.95,1.2,1.19495930197613,1.05226976370628,1.33530403169166,5.77422680412371,4.92,6.27,4355.06900034926,3482.27767247422,5306.08987587426,23.5588909876382,20.8410074020653,27.7346197535403,0.000798992220959366,0.000668176776915304,0.00107841361573092,0.883707308890296,0.744626505116888,0.964389153962145,1.21666815680654,1.04174711489397,1.36592382483102,1.03128489283056,0.426972883932808,1.69198969878322,1.3642457407468,0.728123399984354,2.07489108551776,74.5807277350949,60.8779954630419,88.7120382272462,223236.435341225,175062.217854507,294088.4240319
05/01/2016,97,1.56523711340206,1.442,1.715,53.4234216494845,46.8362,61.4516,0.0630319073655755,-0.58640888284502,0.659913486876483,1.05871134020619,0.85,1.68,1.11579644261794,0.90815659459319,1.73976074959985,4.6430412371134,3.41,5.85,3879.4605948974,2686.06670739942,8062.7396843654,19.7172670328125,11.8830538292255,24.2378847871051,0.00073093821336334,0.000566073988000253,0.000981837091278274,0.666590474786975,0.509009703636241,0.838559317396937,0.89357213372962,0.67426175390911,1.27249951619099,0.729622382152551,-0.040343652792594,1.47540041510819,0.956604041095195,0.195879896925609,1.74170058461718,53.7772034863331,46.6310040614165,60.8779954630419,159358.508572104,143933.808201567,178423.354815452
06/01/2016,97,1.41946391752577,1.32,1.523,43.2857262886598,39.5048,46.8362,0.0691352098551815,-0.538857910015306,0.666331600964315,1.17778350515464,0.95,1.68,1.22108040085533,0.972472730918267,1.74851494376098,4.14675257731959,3.65,4.46,4483.43616699927,2989.27091669783,8157.0410487381,12.1530933306558,8.8453392982109,15.295033918925,0.000606196957820141,0.000334484160061892,0.00105855001464991,0.632463939835768,0.511657096294242,0.781482479121851,0.90105778644694,0.660384633765339,1.31288302948562,0.70159914969095,0.000217868451620307,1.40158587390576,0.970192996302121,0.142867103541281,1.9293608535302,43.4528060079429,39.23817459441,46.7212606284601,141213.352790422,129110.939459707,153981.342255785
07/01/2016,97,1.35376288659794,1.234,1.497,37.4507350515464,34.7428,39.5048,0.134151075107884,-0.470944396202955,0.740096251710867,0.969845360824742,0.82,1.1,0.976649306410642,0.821602544393587,1.10401798206633,3.32144329896907,2.86,3.65,2655.49406966438,1741.23515729998,3463.63212143043,5.59901564560905,-0.369047505067862,9.22269892850876,0.000239259167353173,-1.16827565257659e-05,0.000429222904491602,0.457779607456436,0.377696037780177,0.515678121589439,0.575607053835603,0.436843900251879,0.68271490400353,0.59193068256432,-0.0923529890707656,1.24981773636366,0.709758128943487,-0.0274815577303191,1.41226442461076,37.5677187241228,33.7015972599356,40.9935217739207,133263.813526747,118900.623127893,150738.96756611
08/01/2016,97,1.35431958762887,1.223,1.572,34.0246701030928,33.37855,38.131,0.327636703332569,-0.38473927597801,0.991423112501963,1.40314432989691,1.1,1.79,1.47294031061097,1.10401798206633,1.86728883743365,4.45886597938144,3.19,5.68,6605.2279597929,3057.69058788813,9855.91030778757,1.61255040034772,-11.762085634205,14.6630907160884,0.000116733430612047,-0.000733703607347134,0.000951521291977459,0.752242082235529,0.467981292958924,0.989614135336932,1.17240415420115,0.622206561133861,1.55992827662503,1.0798787855681,0.41241407548353,1.85439404681883,1.50004085753372,0.871723560884199,2.39232460691582,34.0206274628174,28.3753441716435,37.412516023832,133417.532612689,117609.534643984,160135.790503009
09/01/2016,97,1.81718556701031,1.234,2.145,76.3774829896907,38.131,94.046,0.374876393267176,-0.35408995249777,1.161604475394,1.48376288659794,1.23,1.88,1.55921847468627,1.2726053234696,1.97498004546519,4.43721649484536,3.48,5.35,7152.78044496085,4328.02186306704,10835.1887825322,14.6385380965234,9.62007865841077,20.5587864766423,0.000941612336919491,0.000617463372115583,0.00142617098948138,0.769380375854685,0.552583503038968,0.921235951046645,1.23258617330553,0.797189355908943,1.55271046177466,1.14425676912186,0.227216700230294,2.02678428200258,1.6074625665727,0.498154183370239,2.69902433836875,75.8145056541393,37.412516023832,95.4020085015187,192285.365018149,118900.623127893,236349.672645483
10/01/2016,97,1.63665979381443,1.509,1.904,60.7563046391752,55.6432,66.6572,0.375594091743564,-0.442021439712033,1.21014489804718,1.50298969072165,1.33,1.72,1.63604536940049,1.48535055267804,1.87980512323069,5.27469072164948,3.97,6.1,8594.31579427578,7220.59128910854,11733.451750423,26.4483624795402,15.6434101058886,30.8380836461434,0.00165372850861093,0.00130979771075015,0.00216320566994176,0.938987572917774,0.7093887398467,1.11362875220293,1.52310038653545,1.14291316419727,1.8941409969776,1.31458166466134,0.279569628315888,2.28772275171082,1.89869447827902,0.753697359910964,3.0801409653324,60.8738822967103,50.6212775514022,67.787957075746,168465.102165836,152233.443681015,203337.109287079
11/01/2016,97,1.64651546391753,1.484,1.909,51.6266097938145,47.4924,55.6432,0.322213333819922,-0.522919349868261,1.15754788991643,1.38041237113402,1.18,1.78,1.46897126822361,1.27923223129575,1.85365020736463,4.90237113402062,4.02,5.81,6380.6308829411,5045.24891726396,9220.19453614538,12.2196774867556,2.86314881792498,15.6609337301429,0.000726519788284911,0.000130280141502601,0.00130979771075015,0.816980381517502,0.744250859695397,0.924218402372734,1.25410610619737,1.14839431476097,1.39509935968432,1.13919371533742,0.275599141562195,1.95289904087819,1.57631944001729,0.636252936794355,2.49635081048931,51.7375113512808,43.8517629561779,57.3614499427834,169806.555628295,149123.84180017,204007.655613126
12/01/2016,97,1.7540618556701,1.437,2.25,44.688087628866,41.934,47.4924,0.300335174137767,-0.535871766987873,1.16301867829253,1.56190721649485,1.2,1.77,1.68154022860863,1.28676076909539,1.92115374012112,5.02072164948454,4.56,5.55,10016.4527432744,5129.74233133898,13485.0115373692,11.3814698769648,2.05653188149996,17.4785810781726,0.000961374366446262,0.000105219244929272,0.00157478709300095,0.901135075075464,0.716420070522058,1.03778223304724,1.49875811695754,1.04949918332174,1.8007931173654,1.20147024921323,0.284611403838485,1.96122893915157,1.79909329109531,0.643105213414634,2.61794693940349,44.3513860622023,30.5890835047964,51.1612414650098,184359.602166615,143318.84141121,251245.914056394
13/01/2016,97,1.77050515463918,1.389,2.445,39.876180927835,38.2624,41.934,0.195574408506707,-0.610433938053119,1.08301757650722,1.645,1.45,1.82,1.7506917317596,1.57355446615468,1.94387257033251,4.73417525773196,4.19,5.21,10004.2363140467,8417.93226949652,12370.4426546978,18.1779182646242,12.3305005168374,22.1944295540259,0.00145666354651665,0.00113125517409053,0.00161509470296983,0.864730755687649,0.76054589622061,0.94434013397817,1.46113944935006,1.25062685293256,1.67936232850458,1.06030516419436,0.295152916520547,1.99423045632805,1.65671385785677,0.849281255393081,2.62841624751875,40.3086622400913,24.922580437491,52.688842234227,186862.108706402,137447.165921584,279974.786991689
14/01/2016,97,1.46039175257732,1.3,1.791,37.5923020618557,36.2637,38.274,0.214419597741429,-0.653587018882955,1.0723278923312,1.2980412371134,1.05,1.8,1.34389938408026,1.07185505987182,1.87645500157078,4.05072164948453,3.21,4.74,5379.76489786811,3306.90649912082,10192.7446538839,1.26928943924509,-18.4120265685547,12.3305005168374,0.000152997889099927,-0.00094133725318834,0.00113125517409053,0.651564647869838,0.486298319597076,0.814850514066074,0.97284329548282,0.664892538665437,1.4222082795876,0.865984245611268,0.0743982766542103,1.8262422010378,1.18726289322425,0.30599277715451,2.22139106545627,37.7214305054441,30.425639504921,42.4237569747434,146454.949048928,126718.319256175,188340.063321403
15/01/2016,97,1.33868041237113,1.181,1.622,34.6973989690722,33.7167,36.313,0.189232985826675,-0.623411907708577,1.08826624446151,1.05438144329897,0.89,1.16,1.12249233642697,0.896250976923211,1.25273038134607,5.06216494845361,3.31,6.32,3912.72047743194,2398.27915094296,4927.36440141701,-1.47599485059949,-17.9335427580471,11.2157806720224,-0.000123861271016295,-0.000923370636483595,0.000353978766894072,0.750940185263581,0.446409634113483,0.958819259736209,1.01032496044335,0.536780952268729,1.2729775044076,0.940173171090256,-0.066349227845425,1.9760616864743,1.19955794627002,0.117172521983304,2.33186730800846,34.6637975542593,27.7648858294165,39.0839184286786,131588.124089306,112711.833031713,166474.783738561
16/01/2016,97,1.38149484536082,1.175,1.818,41.0525221649484,33.6597,56.9404,0.169856647430553,-0.623919702348631,1.02940861189151,1.08824742268041,0.89,1.27,1.10803791477898,0.893433800009792,1.30960386049237,3.68969072164948,3.19,4.08,4049.40203777968,2214.45942284975,5864.8562533334,15.44748042327,5.22157794117706,20.7984431167993,0.000804705813703516,0.000190114252272959,0.00121858060138484,0.539275079237009,0.423153633873049,0.642812101521827,0.729214687281365,0.506681639414746,0.943991026400599,0.709131726667562,-0.182708676913086,1.58967817728543,0.899071334711918,-0.094916323162246,1.80547237900003,40.5481343235189,28.5447839949128,59.8636886284007,136927.453514836,112016.337058839,191896.009269297
17/01/2016,97,1.55848453608247,1.445,1.803,54.3061041237113,51.7504,57.0994,0.157098439711846,-0.653873903205877,1.00852537940599,1.03453608247423,0.97,1.11,1.05033579703021,0.982618863434607,1.12996697405295,3.68592783505155,3.56,3.77,3486.88093901206,3067.73746751785,4293.54700743666,17.186015668372,13.5318765351086,20.4972029968507,0.000768067963258443,0.000620445291958747,0.00104880165985335,0.522654885628198,0.490405804697678,0.553088864777629,0.684309165827043,0.623190413855895,0.752618443394405,0.679753325340044,-0.127919211839108,1.51207858850584,0.841407605538889,0.0322943136445057,1.64875077454693,54.5750198862745,47.9919416960349,60.2238818411719,158513.685320415,144303.086474869,189918.355964575
18/01/2016,97,1.52657731958763,1.427,1.738,56.5507536082474,51.7109,66.5354,0.157569157492603,-0.644988383621824,1.00220285790176,1.16077319587629,1.11,1.2,1.23070341241215,1.12903111146843,1.30711022038788,4.73463917525773,3.74,5.53,4492.35898326105,3791.49665180998,4957.79717209408,7.66284252362375,4.9590317170607,13.5318765351086,0.000341604057333958,0.000225423637262205,0.000642835739327384,0.730022285134165,0.550203475851304,0.881816751140099,1.03439177071121,0.746011062897453,1.26780456462564,0.887591442626767,0.0716398461372806,1.85601958119368,1.19196092820381,0.3350228344607,2.24048124666006,56.3903388190842,49.7942596376631,64.1215579571062,154500.157257854,142090.779091116,181410.028578917
19/01/2016,97,1.75256701030928,1.612,1.902,75.6469020618557,66.5354,84.8089,0.184142364612212,-0.663996535467534,1.00220285790176,1.19819587628866,1.13,1.33,1.27992524469204,1.20830266738207,1.35691446499586,5.14922680412371,3.81,6.23,4913.15586551479,4376.58091623204,5254.5355780028,-0.928461133763298,-5.0275976748309,4.9590317170607,-2.32905547229657e-05,-0.000184192771349234,0.000232655346263521,0.813137908576086,0.612361962691541,1.00361645919375,1.16445695908231,0.888482342713569,1.43077531766248,0.997280273188298,0.104761311937481,1.98122641161889,1.34859932369452,0.406334456514683,2.40610566636966,75.5097635523149,62.6976338540136,85.233567982469,183403.450408179,165202.226390406,203069.055720171
20/01/2016,97,1.67616494845361,1.497,1.917,71.4396,63.8962,81.9004,0.217618284950451,-0.609281411319711,1.02643326088054,1.03829896907217,0.89,1.33,1.10470162380534,0.951749565454142,1.35691446499586,5.05257731958763,3.75,6.25,3745.10600827725,2967.52983658955,5186.18661389613,-1.59736555411609,-8.16539916250805,3.7464691749228,-2.23104544116264e-05,-0.000327228601092611,0.000216588565733775,0.732495506803407,0.505212818720153,0.878083864675044,0.970785675354652,0.633253867549959,1.08927558179115,0.950113791753858,0.192053039059215,1.82739910815996,1.1884039603051,0.450707420431137,2.04729085555668,71.8646535592355,62.7189776259713,80.7480079424182,173581.334627587,150738.96756611,205081.754982998
21/01/2016,97,1.54277319587629,1.431,1.725,59.505924742268,55.5044,63.8962,0.185272148396063,-0.669799617309523,1.05660494584151,0.952422680412371,0.93,0.99,0.997468793967569,0.950083488517577,1.03802874160564,4.40577319587629,3.63,5.43,3333.50997924598,2988.10935600523,3718.67480192742,-13.4292083816876,-16.5986288866099,-8.16539916250805,-0.000487797014113594,-0.000622365325702794,-0.000327228601092611,0.607758739668327,0.497634867514736,0.76668010982807,0.779352518058996,0.629534770537082,0.995811103578083,0.793030888064391,-0.0234325271124119,1.58212012175282,0.964624666455059,0.105105112506134,1.78265543657622,59.5457463204243,53.7166348655725,65.164763869056,156553.306431903,142581.703882525,179720.368093859
22/01/2016,97,1.94376288659794,1.463,2.484,52.0220927835052,47.822,55.5044,0.231165779380512,-0.62478866429938,1.08141302036156,0.99561855670103,0.95,1.05,1.04039921783876,1.00681167752667,1.08829437549846,4.39618556701031,3.95,5.25,3842.30080328745,3632.3756621161,4153.19962592937,-10.3032890162146,-14.6741362022199,-3.40333688597548,-0.000439233258370366,-0.000676691991467845,-0.000124787085394197,0.61530191637675,0.553097817242618,0.751441042133753,0.807542838582129,0.722540122378269,1.00334707373931,0.846467695757261,0.0636449944615757,1.64812255734962,1.03870861796264,0.274804757381797,1.8333789745952,52.0249223843952,39.3298011263216,60.6510729850696,209696.086489915,146523.425390904,285910.359074886
23/01/2016,97,1.82334020618557,1.435,2.407,45.2813628865979,42.7534,47.822,0.257389360387164,-0.605881268099139,1.12058158688039,0.902886597938145,0.83,1.04,0.969259286282624,0.893575030447947,1.12423550912555,5.20634020618557,4.1,6.49,3294.74914527809,2785.19988398783,4453.16882973979,-4.55210990394526,-9.64305876077936,-0.265368097593387,-0.000141106015195048,-0.000343336867198849,-9.12497859577126e-06,0.710203977189801,0.535580945973725,0.90267191093576,0.89539546255629,0.657337611490033,1.10695565352051,0.967593337576966,-0.0580185106445749,1.88861356778939,1.15278482294345,0.0643730447096351,2.15301081990882,45.1555091956899,32.7073829619963,53.0020932330261,193544.780839175,143073.02903427,274255.788595564
24/01/2016,97,1.61612371134021,1.464,1.884,40.7855881443299,39.7445,42.7534,0.261724498197523,-0.572276959185182,1.1072170387727,0.84180412371134,0.79,0.88,0.874298835489357,0.823358417520766,0.919504437555108,4.24752577319587,4,4.78,2666.46669026726,2270.97771162962,2953.02834682216,-10.8319956391005,-12.2994304998831,-9.64305876077936,-0.00034359300076035,-0.000383652148095218,-0.00029553700730562,0.544223004295092,0.502450642583144,0.62568733875315,0.656624672558716,0.589643075444286,0.772872804766175,0.805947502492615,-0.0315060260835611,1.62759693355244,0.918349170756239,0.0684501701837015,1.73863350084935,40.9429341466233,34.4571732950552,44.3640869474829,165900.587914556,146647.011088338,200660.816662072
25/01/2016,97,1.47538144329897,1.366,1.676,39.3061087628866,37.8414,40.3082,0.27941911592432,-0.526707699369427,1.10535270612841,0.890051546391753,0.78,1.04,0.909857118053331,0.815499053416916,1.05480705164722,3.85335051546392,3.41,4.62,2750.96061823292,2236.47771029264,3447.68657632232,-10.035101957446,-13.0861269969948,-3.17482037479513,-0.000358650843389724,-0.000488274568763761,-0.000144326474360444,0.504750150497484,0.452661011507292,0.589896634925461,0.616817427853619,0.544159208100999,0.70770789411295,0.784169266421804,-0.00788478943714088,1.67859164717007,0.896236543777939,0.145825957092873,1.7991833582839,39.4504873357847,34.9165996064816,42.452650897006,148133.557850113,134654.544782057,173387.663659858
